class,comment_sentence,labels,types
_MockPOP3,"pm pop3mailbox localhost , user a , password b ,",[1 0 0 0 0],original
_MockPOP3,conn cls mockpop3,[1 0 0 0 0],original
_MockPOP3,pm^stat,[1 0 0 0 0],original
_MockPOP3,"2, 123456",[1 0 0 0 0],original
_MockPOP3,pm^iterkeys,[1 0 0 0 0],original
_MockPOP3,"evil , good",[1 0 0 0 0],original
_MockPOP3,"evil in pm, bogon in pm",[1 0 0 0 0],original
_MockPOP3,"true, false",[1 0 0 0 0],original
_MockPOP3,msg subject for msg in pm,[1 0 0 0 0],original
_MockPOP3,"msg 1 , msg 2",[1 0 0 0 0],original
_MockPOP3,"pm^get msg size evil , pm^get msg size good",[1 0 0 0 0],original
_MockPOP3,"47, 51",[1 0 0 0 0],original
_MockPOP3,pm^get bytes evil,[1 0 0 0 0],original
_MockPOP3,"from test@mailpile^is nsubject msg 1 n noh, hi!",[1 0 0 0 0],original
_MockPOP3,n,[1 0 0 0 0],original
_MockPOP3,from,[1 0 0 0 0],original
_MockPOP3,pm invalid key,[1 0 0 0 0],original
_MockPOP3,traceback most recent call last,[1 0 0 0 0],original
_MockPOP3,keyerror .,[1 0 0 0 0],original
AutocryptSearch,search for the autocrypt database.,[0 0 0 0 1],original
AutoTlsConnBroker,"this broker tries to auto upgrade connections to use tls, or at",[0 0 0 0 1],original
AutoTlsConnBroker,least do the ssl handshake here so we can record info about it.,[0 0 0 0 1],original
ConfigDict,"a sanity checking, self documenting dictionary of program settings.",[0 0 0 0 1],original
ConfigDict,the object must be initialized with a dictionary which describes in,[0 0 0 1 0],original
ConfigDict,"a structured way what variables exist, what their legal values are,",[0 0 0 1 0],original
ConfigDict,and what their defaults are and what they are for.,[0 0 0 1 0],original
ConfigDict,a data type sanity check,[0 1 0 1 0],original
ConfigDict,3,[0 1 0 1 0],original
ConfigDict,a default value,[0 1 0 1 0],original
ConfigDict,"if the sanity check is itself a dictionary of rules, values are expected",[0 0 0 1 0],original
ConfigDict,this,[0 0 0 1 0],original
ConfigDict,should be used with an empty list or dictionary as a default value.,[0 1 0 0 0],original
ConfigDict,rules in place of the default value.,[0 0 0 1 0],original
ConfigDict,"if the default value is an empty list, it is assumed to be a list of",[0 0 1 1 0],original
ConfigDict,values of the type specified.,[0 0 1 1 0],original
ConfigDict,", int , 0 ,",[1 0 0 0 0],original
ConfigDict,", int, 99 ,",[1 0 0 0 0],original
ConfigDict,"water liters , int, 0 ,",[1 0 0 0 0],original
ConfigDict,",",[1 0 0 0 0],original
ConfigDict,"x x , str, , ,",[1 0 0 0 0],original
ConfigDict,"sorted pot^keys , sorted pot^values",[1 0 0 0 0],original
ConfigDict,pot potatoes pot liquids vodka 123,[1 0 0 0 0],original
ConfigDict,123,[1 0 0 0 0],original
ConfigDict,123,[1 0 0 0 0],original
ConfigDict,99,[1 0 0 0 0],original
ConfigDict,123,[1 0 0 0 0],original
ConfigDict,", vodka",[1 0 0 0 0],original
ConfigDict,0,[1 0 0 0 0],original
ConfigDict,pot colors,[1 0 0 0 0],original
ConfigDict,0,[1 0 0 0 0],original
ConfigDict,123,[1 0 0 0 0],original
ConfigDict,traceback most recent call last,[1 0 0 0 0],original
ConfigDict,traceback most recent call last,[1 0 0 0 0],original
ConfigDict,traceback most recent call last,[1 0 0 0 0],original
ConfigDict,traceback most recent call last,[1 0 0 0 0],original
ConfigDict,valueerror invalid value for config potatoes moo,[1 0 0 0 0],original
ConfigDict,traceback most recent call last,[1 0 0 0 0],original
ConfigDict,configvalueerror invalid value for config colors 4 green,[1 0 0 0 0],original
ConfigDict,pot^rules potatoes,[1 0 0 0 0],original
ConfigDict,how many potatoes?,[1 0 0 0 0],original
ConfigDict,", type int , 0",[1 0 0 0 0],original
ConfigDict,"isinstance pot liquids , configdict",[1 0 0 0 0],original
ConfigDict,TRUE,[1 0 0 0 0],original
ConfigureMailboxes,add one or more mailboxes.,[0 0 0 0 1],original
ConfigureMailboxes,"if not account is specified, the mailbox is only assigned an id for use",[0 0 1 0 0],original
ConfigureMailboxes,"if an account is specified, the mailbox will be assigned to that account",[0 0 1 0 0],original
ConnectToGuiOMatic,connect to a waiting gui o matic gui,[0 0 0 0 1],original
ContactSet,"set contact lines, ensuring contact exists",[0 0 0 0 1],original
EncryptedIntDict,encrypteddict which only deals in signed 64 bit int values.,[0 0 0 0 1],original
EncryptedIntDict,this also adds a working keys function.,[0 0 0 1 0],original
EncryptedUnicodeDict,encrypteddict which only deals in unicode values.,[0 0 0 0 1],original
Event,this is a single event in the event log.,[0 0 0 0 1],original
Forward,create forwarding drafts of one or more messages,[0 0 0 0 1],original
Group_,view groups,[0 0 0 0 1],original
HashCash,try to collide a hash using the smtorp algorithm,[0 0 0 0 1],original
ListTags,list tags,[0 0 0 0 1],original
MailpileJinjaLoader,a jinja2 template loader which uses the mailpile configuration,[0 0 0 0 1],original
MailpileJinjaLoader,and plugin system to find template files.,[0 0 0 0 1],original
MailpileMailbox,a maildir class for windows using !,[0 0 0 0 1],original
MailpileMailbox,instead of in filenames,[0 0 0 0 1],original
MailpileVFS,"this is a router object that implements the vfs interface but,",[0 0 0 0 1],original
MailpileVFS,delegating calls to individual implementations.,[0 0 0 0 1],original
MoveFilter,move an auto tagging rule,[0 0 0 0 1],original
OldPostingList,a posting list is a map of search terms to message ids.,[0 0 0 0 1],original
StorageBackedLongs,this combines storagebackeddata with pack unpacklonglist to pack,[0 0 0 0 1],original
StorageBackedLongs,storage sbl x01 x00 x00 x00 x00 x00 x00 x00,[1 0 0 0 0],original
StorageBackedLongs,"sbl storagebackedlongs storage, sbl",[1 0 0 0 0],original
StorageBackedLongs,1 in sbl,[1 0 0 0 0],original
StorageBackedLongs,TRUE,[1 0 0 0 0],original
StorageBackedLongs,sbl^append 2,[1 0 0 0 0],original
StorageBackedLongs,sbl^save,[1 0 0 0 0],original
StorageBackedLongs,"unpacklonglist storage sbl 1, 2",[1 0 0 0 0],original
StorageBackedLongs,TRUE,[1 0 0 0 0],original
VCardStore,# vcards are added to the collection using add vcard.,[1 0 0 0 0],original
VCardStore,this will,[1 0 0 0 0],original
VCardStore,"# create a file for the card on disk, using a random name.",[1 0 0 0 0],original
VCardStore,"vcs^add vcards mailpilevcard vcardline fn dude ,",[1 0 0 0 0],original
VCardStore,"vcardline email d@evil^com ,",[1 0 0 0 0],original
VCardStore,mailpilevcard vcardline fn guy,[1 0 0 0 0],original
VCardStore,vcards can be looked up directly by e mail.,[1 0 0 0 0],original
VCardStore,vcs^get vcard d@evil^com ^fn,[1 0 0 0 0],original
VCardStore,u dude,[1 0 0 0 0],original
VCardStore,vcs^get vcard nosuch@email^address is none,[1 0 0 0 0],original
VCardStore,TRUE,[1 0 0 0 0],original
VCardStore,or they can be found using searches.,[1 0 0 0 0],original
VCardStore,vcs^find vcards guy 0 ^fn,[1 0 0 0 0],original
VCardStore,u guy,[1 0 0 0 0],original
VCardStore,cards can be removed using del vcards,[1 0 0 0 0],original
VCardStore,vcs^del vcards vcs^get vcard d@evil^com,[1 0 0 0 0],original
VCardStore,vcs^get vcard d@evil^com is none,[1 0 0 0 0],original
VCardStore,TRUE,[1 0 0 0 0],original
VCardStore,vcs^del vcards vcs^find vcards guy,[1 0 0 0 0],original
VCardStore,vcs^find vcards guy,[1 0 0 0 0],original
AbstractEngine,object serving as a base class for all engines.,[0 0 0 0 1],original
AccessorCallableDocumenter,this documenter lets us removes .,[0 0 0 0 1],original
Base,common tests for all variations of intervalindex construction.,[0 0 0 0 1],original
Base,input data,[0 0 1 0 0],original
Base,"to be supplied in breaks format, then converted by the subclass method",[0 0 1 0 0],original
Base,get kwargs from breaks to the expected format.,[0 0 1 0 0],original
BaseInterfaceTests,interface,[0 0 0 0 1],original
BooleanArray,array of boolean true false data with missing values.,[0 0 0 0 1],original
BooleanArray,represented by 2 numpy arrays a boolean array with the data and,[0 0 0 1 0],original
BooleanArray,a boolean array with the mask true indicating missing .,[0 0 0 1 0],original
BooleanArray,booleanarray implements kleene logic sometimes called three value,[1 0 0 0 0],original
BooleanArray,below .,[0 0 0 1 0],original
BooleanArray,indicates missing .,[0 1 0 0 0],original
BooleanArray,whether to copy the values and mask arrays.,[0 1 0 0 0],original
BooleanArray,"length 3, dtype boolean",[1 0 0 0 0],original
BusinessHour,dateoffset subclass representing possibly n business hours.,[0 0 0 0 1],original
BusinessMixin,mixin to business types to provide related functions.,[0 0 0 0 1],original
BYearBegin,dateoffset increments between business year begin dates.,[0 0 0 0 1],original
CategoricalDtype,"categories sequence, optional",[0 1 0 1 0],original
CategoricalDtype,"ordered bool or none, default false",[0 1 0 0 0],original
CategoricalDtype,none can be used to maintain the ordered value of existing categoricals when,[0 1 0 0 0],original
CategoricalDtype,false if there is no existing ordered to maintain.,[0 1 0 1 0],original
CategoricalDtype,categories,[0 0 0 1 0],original
CategoricalDtype,ordered,[0 0 0 1 0],original
CategoricalDtype,notes,[0 0 1 0 0],original
CategoricalDtype,this class is useful for specifying the type of a categorical,[0 0 1 0 0],original
CategoricalDtype,independent of the values.,[0 0 1 0 0],original
CategoricalDtype,see ref categorical^categoricaldtype,[0 0 1 0 0],original
CategoricalDtype,"pd^series a , b , a , c , dtype t",[1 0 0 0 0],original
CategoricalDtype,1 b,[1 0 0 0 0],original
CategoricalDtype,3 nan,[1 0 0 0 0],original
CategoricalDtype,"categories 2, object b a",[1 0 0 1 0],original
CategoricalIndex,index based on an underlying class categorical .,[0 0 0 0 1],original
CategoricalIndex,"categoricalindex, like categorical, can only take on a limited,",[0 0 0 1 0],original
CategoricalIndex,"also,",[0 0 0 1 0],original
CategoricalIndex,"like categorical, it might have an order, but numerical operations",[0 0 0 1 0],original
CategoricalIndex,"additions, divisions, .",[0 0 0 1 0],original
CategoricalIndex,are not possible.,[0 0 0 1 0],original
CategoricalIndex,data array like 1 dimensional,[0 1 0 0 0],original
CategoricalIndex,the values of the categorical.,[0 1 0 0 0],original
CategoricalIndex,"if categories are given, values not in",[0 1 0 1 0],original
CategoricalIndex,categories will be replaced with nan.,[0 1 0 1 0],original
CategoricalIndex,"categories index like, optional",[0 1 0 1 0],original
CategoricalIndex,the categories for the categorical.,[0 1 0 1 0],original
CategoricalIndex,items need to be unique.,[0 1 0 0 0],original
CategoricalIndex,"if the categories are not given here and also not in dtype , they",[0 1 0 1 0],original
CategoricalIndex,will be inferred from the data .,[0 1 0 0 0],original
CategoricalIndex,"ordered bool, optional",[0 1 0 1 0],original
CategoricalIndex,whether or not this categorical is treated as an ordered,[0 1 0 1 0],original
CategoricalIndex,categorical.,[0 1 0 0 0],original
CategoricalIndex,"if not given here or in dtype , the resulting",[0 1 0 0 0],original
CategoricalIndex,categorical will be unordered.,[0 1 0 1 0],original
CategoricalIndex,"dtype categoricaldtype or category , optional",[0 1 0 0 0],original
CategoricalIndex,"if class categoricaldtype , cannot be used together with",[0 1 0 0 0],original
CategoricalIndex,categories or ordered .,[0 1 0 1 0],original
CategoricalIndex,versionadded 021.0,[0 1 0 0 0],original
CategoricalIndex,make a copy of input ndarray.,[0 1 0 0 0],original
CategoricalIndex,"name object, optional",[0 1 0 0 0],original
CategoricalIndex,name to be stored in the index.,[0 1 0 0 0],original
CategoricalIndex,codes,[0 0 0 1 0],original
CategoricalIndex,categories,[0 0 0 1 0],original
CategoricalIndex,ordered,[0 0 0 1 0],original
CategoricalIndex,remove unused categories,[0 0 0 1 0],original
CategoricalIndex,set categories,[0 0 0 1 0],original
CategoricalIndex,as ordered,[0 0 0 1 0],original
CategoricalIndex,as unordered,[0 0 0 1 0],original
CategoricalIndex,map,[0 0 0 1 0],original
CategoricalIndex,if the categories do not validate.,[0 0 0 1 0],original
CategoricalIndex,if an explicit ordered true is given but no categories and the,[1 0 0 1 0],original
CategoricalIndex,notes,[0 0 1 0 0],original
CategoricalIndex,see the user guide,[0 0 1 0 0],original
CategoricalIndex,http pandas^pydata.org pandas docs stable user guide advanced^html#categoricalindex,[0 0 1 0 0],original
CategoricalIndex,"pd^categoricalindex a , b , c , a , b , c",[1 0 0 0 0],original
CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories a , b , c , ordered false, dtype category # noqa",[1 0 0 1 0],original
